id,category,cats,n_parcels,lat,lon,units,address,on_arterial,d_commercial,corridor_200,corridor_300,corridor_400
1913,townhome,townhome,1,41.88006852,-87.8011837,1,1026 ALEXANDER LN,1,258.1,1,1,1
1914,townhome,townhome,1,41.88016156,-87.80143362,1,1031 BALDWIN LN,1,312.8,1,1,1
1915,townhome,townhome,1,41.88017526,-87.80123107,1,1029 BALDWIN LN,1,296.4,1,1,1
1916,townhome,townhome,1,41.88040167,-87.80117915,1,1026 BALDWIN LN,0,358.8,0,0,1
1917,townhome,townhome,1,41.88037617,-87.80126607,1,1028 BALDWIN LN,0,362.3,0,0,1
1918,townhome,townhome,1,41.88037647,-87.80133111,1,1030 BALDWIN LN,0,371.9,0,0,1
1919,townhome,townhome,1,41.8803784,-87.80139829,1,1032 BALDWIN LN,0,360.1,0,0,1
1920,townhome,townhome,1,41.88046713,-87.80140297,1,426 PENNSYLVANIA WAY,0,378.5,0,0,1
1921,townhome,townhome,1,41.88051733,-87.80140472,1,424 PENNSYLVANIA WAY,0,389.9,0,0,1
1922,townhome,townhome,1,41.88058046,-87.8014042,1,422 PENNSYLVANIA WAY,0,405.4,0,0,0
1923,townhome,townhome,1,41.88063553,-87.80140807,1,420 PENNSYLVANIA WAY,0,418.8,0,0,0
1924,townhome,townhome,1,41.88073207,-87.80142488,1,1033 LINCOLN TRL,0,441.6,0,0,0
1925,townhome,townhome,1,41.88073338,-87.80135767,1,1031 LINCOLN TRL,0,454.0,0,0,0
1926,townhome,townhome,1,41.88073308,-87.80129263,1,1029 LINCOLN TRL,0,466.0,0,0,0
1927,townhome,townhome,1,41.88073266,-87.80120159,1,1027 LINCOLN TRL,0,471.2,0,0,0
1928,townhome,townhome,1,41.8805971,-87.80116369,1,1024 BALDWIN LN,0,421.6,0,0,0
1929,townhome,townhome,1,41.88059511,-87.8010835,1,1022 BALDWIN LN,0,413.1,0,0,0
1930,townhome,townhome,1,41.88074919,-87.80105927,1,1023 LINCOLN TRL,0,464.3,0,0,0
1931,townhome,townhome,1,41.88074724,-87.80098775,1,1021 LINCOLN TRL,0,458.5,0,0,0
1932,townhome,townhome,1,41.88074691,-87.80091621,1,1019 LINCOLN TRL,0,454.0,0,0,0
1933,townhome,townhome,1,41.88074978,-87.80083598,1,1017 LINCOLN TRL,0,451.0,0,0,0
1934,townhome,townhome,1,41.88040168,-87.8010487,1,1020 BALDWIN LN,0,343.9,0,0,1
1935,townhome,townhome,1,41.8803705,-87.80095791,1,1018 BALDWIN LN,0,324.7,0,0,1
1936,townhome,townhome,1,41.8803718,-87.8008907,1,1016 BALDWIN LN,0,319.7,0,0,1
1937,townhome,townhome,1,41.88037629,-87.80081045,1,1014 BALDWIN LN,0,316.0,0,0,1
1938,townhome,townhome,1,41.88049085,-87.80092056,1,427 CHESTNUT LN,0,363.6,0,0,1
1939,townhome,townhome,1,41.88053779,-87.80091801,1,425 CHESTNUT LN,0,379.9,0,0,1
1940,townhome,townhome,1,41.8805896,-87.80091758,1,423 CHESTNUT LN,0,398.2,0,0,1
1941,townhome,townhome,1,41.8806495,-87.80091708,1,421 CHESTNUT LN,0,419.4,0,0,0
1942,townhome,townhome,1,41.87984291,-87.80079476,1,1016 MADISON ST,1,130.3,1,1,1
1943,townhome,townhome,1,41.8798384,-87.80086749,1,1018 MADISON ST,1,139.3,1,1,1
1944,townhome,townhome,1,41.87983518,-87.80094402,1,1020 MADISON ST,1,151.4,1,1,1
1945,townhome,townhome,1,41.8798356,-87.80103486,1,1022 MADISON ST,1,169.0,1,1,1
1946,townhome,townhome,1,41.880066,-87.80104948,1,1024 ALEXANDER LN,1,235.5,1,1,1
1947,townhome,townhome,1,41.88007575,-87.80095314,1,1022 ALEXANDER LN,1,225.3,1,1,1
1948,townhome,townhome,1,41.88006716,-87.80087681,1,1020 ALEXANDER LN,1,213.6,1,1,1
1949,townhome,townhome,1,41.88006682,-87.80080311,1,1018 ALEXANDER LN,1,206.5,1,1,1
1950,townhome,townhome,1,41.88018858,-87.80086697,1,1015 BALDWIN LN,1,254.0,1,1,1
1951,townhome,townhome,1,41.88018953,-87.80107256,1,1019 BALDWIN LN,1,277.1,1,1,1
1952,townhome,townhome,4,41.87984068,-87.79906702,4,950 MADISON ST,1,173.4,1,1,1
1953,townhome,townhome,5,41.88004994,-87.8002676,5,450 HOME AVE,1,207.2,1,1,1
1954,townhome,townhome,2,41.87984578,-87.79877285,2,938 MADISON,1,213.1,1,1,1
1955,townhome,townhome,1,41.87984734,-87.79868276,1,934 MADISON,1,229.5,1,1,1
1956,townhome,townhome,1,41.87984899,-87.79858736,1,932 MADISON,1,223.4,1,1,1
1957,townhome,townhome,1,41.87984204,-87.79898838,1,942 MADISON,1,181.4,1,1,1
1958,townhome,townhome,1,41.8798445,-87.79884614,1,940 MADISON ST,1,201.0,1,1,1
1959,townhome,townhome,1,41.8799072,-87.79946212,1,952 MADISON ST,1,197.2,1,1,1
1960,townhome,townhome,5,41.88100599,-87.79736245,5,413 S KENILWORTH AVE 1,0,387.3,0,0,1
1961,townhome,townhome,5,41.88042779,-87.79735644,5,429 S KENILWORTH AVE 1,0,197.3,1,1,1
1962,townhome,townhome,5,41.88064059,-87.79467183,5,425 S OAK PARK AVE A,1,240.6,1,1,1
1963,townhome,townhome,5,41.88048925,-87.79464984,5,429 S OAK PARK AVE A,1,185.2,1,1,1
1964,townhome,townhome,1,41.88670913,-87.79304243,1,101 S EUCLID AVE A,1,127.5,1,1,1
1965,townhome,townhome,1,41.88664801,-87.79304059,1,103 S EUCLID AVE A,1,124.8,1,1,1
1966,townhome,townhome,1,41.88659341,-87.79303912,1,105 S EUCLID AVE A,1,125.7,1,1,1
1967,townhome,townhome,1,41.88652504,-87.79303727,1,107 S EUCLID AVE A,1,131.2,1,1,1
1968,townhome,townhome,1,41.8864834,-87.79303617,1,109 S EUCLID AVE A,1,136.6,1,1,1
1969,townhome,townhome,1,41.88642879,-87.7930347,1,111 S EUCLID AVE A,1,145.8,1,1,1
1970,townhome,townhome,1,41.88636652,-87.79303284,1,113 S EUCLID AVE A,0,158.8,1,1,1
1971,townhome,townhome,1,41.8867157,-87.7933048,1,101 S EUCLID AVE B,1,61.6,1,1,1
1972,townhome,townhome,1,41.88665458,-87.79330296,1,103 S EUCLID AVE B,1,54.3,1,1,1
1973,townhome,townhome,1,41.88659998,-87.79330149,1,105 S EUCLID AVE B,1,55.0,1,1,1
1974,townhome,townhome,1,41.88653161,-87.79329964,1,107 S EUCLID AVE B,1,65.0,1,1,1
1975,townhome,townhome,1,41.88648997,-87.79329854,1,109 S EUCLID AVE B,1,74.6,1,1,1
1976,townhome,townhome,1,41.88643536,-87.79329707,1,111 S EUCLID AVE B,1,89.6,1,1,1
1977,townhome,townhome,1,41.88637309,-87.79329521,1,113 S EUCLID AVE B,1,108.6,1,1,1
1978,townhome,townhome,6,41.88657085,-87.78978662,6,601 SOUTH BLVD A,1,582.0,1,1,1
1979,townhome,townhome,6,41.88657971,-87.78994665,6,605 SOUTH BLVD F,1,562.1,1,1,1
1980,townhome,townhome,6,41.88656221,-87.79016936,6,609 SOUTH BLVD F,1,535.2,1,1,1
1981,townhome,townhome,1,41.88672797,-87.78929987,1,529 SOUTH BLVD,1,602.9,1,1,1
1982,townhome,townhome,1,41.88672885,-87.78923946,1,527 SOUTH BLVD,1,613.0,1,1,1
1983,townhome,townhome,1,41.88672972,-87.78917597,1,525 SOUTH BLVD,1,624.0,1,1,1
1984,townhome,townhome,1,41.8867276,-87.78911123,1,523 SOUTH BLVD,1,636.2,1,1,1
1985,townhome,townhome,1,41.88672969,-87.78904989,1,521 SOUTH BLVD,1,646.9,1,1,1
1986,townhome,townhome,1,41.88673125,-87.78898719,1,519 SOUTH BLVD,1,658.3,1,1,1
1987,townhome,townhome,10,41.88674021,-87.78599417,10,100 S ELMWOOD AVE 1,1,131.2,1,1,1
1988,townhome,townhome,6,41.8820709,-87.79151532,6,333 WESLEY AVE F,0,726.2,0,0,0
1989,townhome,townhome,1,41.88178263,-87.79135939,1,640 WASHINGTON BLVD A,0,613.1,0,0,0
1990,townhome,townhome,1,41.88178346,-87.79147654,1,644 WASHINGTON BLVD A,0,626.2,0,0,0
1991,townhome,townhome,1,41.88178006,-87.79161178,1,648 WASHINGTON BLVD A,0,641.5,0,0,0
1992,townhome,townhome,6,41.88191595,-87.79151154,6,337 WESLEY AVE A,0,674.0,0,0,0
1993,townhome,townhome,1,41.88102167,-87.78965164,1,409 S EAST AVE,0,304.1,0,0,1
1994,townhome,townhome,1,41.8810121,-87.7897288,1,411 S EAST AVE,0,299.6,0,1,1
1995,townhome,townhome,1,41.88100589,-87.78981169,1,413 S EAST AVE,0,298.0,0,1,1
1996,townhome,townhome,1,41.88101328,-87.78988095,1,415 S EAST AVE,0,302.4,0,0,1
1997,townhome,townhome,1,41.88101548,-87.78995976,1,417 S EAST AVE,0,306.6,0,0,1
1998,townhome,townhome,1,41.88101387,-87.79000491,1,417 S EAST AVE,0,308.6,0,0,1
1999,townhome,townhome,6,41.88068867,-87.78496394,6,427 S RIDGELAND AVE F,1,151.8,1,1,1
2000,townhome,townhome,6,41.88053726,-87.78494805,6,431 S RIDGELAND AVE A,1,97.8,1,1,1
2001,townhome,townhome,22,41.88685507,-87.78260827,22,255 SOUTH BLVD 1,1,179.8,1,1,1
2002,townhome,townhome,5,41.89416314,-87.7812174,5,425 HARVEY AVE A,1,345.5,1,1,1
2003,townhome,townhome,1,41.8807754,-87.78166808,1,425 HARVEY AVE D,0,186.9,1,1,1
2004,townhome,townhome,1,41.88148985,-87.78212731,1,253 WASHINGTON BLVD 2A,0,452.1,0,0,0
2005,townhome,townhome,1,41.87283719,-87.77959607,1,202 W HARRISON ST,0,122.3,1,1,1
2006,townhome,townhome,1,41.87283636,-87.77965943,1,204 W HARRISON ST,0,112.3,1,1,1
2007,townhome,townhome,1,41.87283572,-87.77970824,1,206 W HARRISON ST,0,105.8,1,1,1
2008,townhome,townhome,1,41.87283447,-87.77980323,1,208 W HARRISON ST,0,97.2,1,1,1
2009,townhome,townhome,1,41.87050639,-87.77700788,1,1001 S LYMAN AVE,1,936.4,1,1,1
2010,townhome,townhome,1,41.87046548,-87.77700655,1,1003 S LYMAN AVE,1,947.7,1,1,1
2011,townhome,townhome,1,41.87041971,-87.7770057,1,1005 S LYMAN AVE,1,960.6,1,1,1
2012,townhome,townhome,1,41.87037779,-87.7770037,1,1007 S LYMAN AVE,1,972.4,1,1,1
2013,townhome,townhome,1,41.87033495,-87.77700231,1,1009 S LYMAN AVE,1,984.6,1,1,1
2014,townhome,townhome,1,41.87029025,-87.77700085,1,1011 S LYMAN AVE,1,997.4,1,1,1
2015,townhome,townhome,1,41.87024549,-87.7769994,1,1013 S LYMAN AVE,1,1010.3,1,1,1
2016,townhome,townhome,1,41.87057197,-87.77781954,1,1000 S TAYLOR AVE,1,784.1,1,1,1
2017,townhome,townhome,1,41.87052461,-87.77781827,1,1002 S TAYLOR AVE,1,798.6,1,1,1
2018,townhome,townhome,1,41.87045391,-87.77777036,1,1004 S TAYLOR AVE,1,827.2,1,1,1
2019,townhome,townhome,1,41.87043075,-87.77781986,1,1006 S TAYLOR AVE,1,827.1,1,1,1
2020,townhome,townhome,1,41.87038335,-87.77781344,1,1008 S TAYLOR AVE,1,842.7,1,1,1
2021,townhome,townhome,1,41.87033961,-87.77781226,1,1010 S TAYLOR AVE,1,856.5,1,1,1
2022,townhome,townhome,1,41.86627071,-87.77514464,1,1174 S HUMPHREY AVE,0,373.7,0,0,1
2023,townhome,townhome,1,41.86622387,-87.77513944,1,1176 S HUMPHREY AVE,0,364.2,0,0,1
2024,townhome,townhome,1,41.86617214,-87.77514146,1,1178 S HUMPHREY AVE,0,352.7,0,0,1
2025,townhome,townhome,14,41.87669131,-87.8039667,14,641 S MAPLE AVE A,0,200.9,0,1,1
2026,townhome,townhome,4,41.87127238,-87.79430073,4,919 S OAK PARK AVE A,1,166.6,1,1,1
2027,townhome,townhome,6,41.8703446,-87.79428253,6,1007 S OAK PARK AVE C,1,172.6,1,1,1
2028,townhome,townhome,5,41.8702002,-87.79428071,5,1011 S OAK PARK AVE,1,225.0,1,1,1
2029,townhome,townhome,1,41.86896712,-87.79410733,1,802 HARVARD ST,1,676.3,1,1,1
2030,townhome,townhome,1,41.8689675,-87.7941882,1,804 HARVARD ST,1,674.4,1,1,1
2031,townhome,townhome,1,41.86896788,-87.79426906,1,806 HARVARD ST,1,673.2,1,1,1
2032,townhome,townhome,1,41.86896488,-87.79434546,1,808 HARVARD ST,1,673.9,1,1,1
2033,townhome,townhome,2,41.86850906,-87.80303513,2,1102 S MAPLE AVE A,0,1176.7,0,0,0
2034,townhome,townhome,1,41.86782232,-87.80315699,1,1122 S MAPLE AVE,0,939.9,0,0,0
2035,townhome,townhome,1,41.86778694,-87.80325253,1,1124 S MAPLE AVE,0,930.5,0,0,0
2036,townhome,townhome,4,41.86741553,-87.79414606,4,1139 S OAK PARK AVE A,1,738.4,1,1,1
2037,townhome,townhome,12,41.86539506,-87.79544899,12,1193 S GROVE AVE 1,0,244.7,0,1,1
2038,townhome,townhome,1,41.87114308,-87.78499022,1,415 GARFIELD ST,1,178.1,1,1,1
2039,townhome,townhome,1,41.87119754,-87.78493557,1,411 GARFIELD ST,1,178.5,1,1,1
2040,townhome,townhome,18,41.86547673,-87.7896295,18,1192 CLARENCE AVE 1,0,222.3,0,1,1
